Mean,High,Low,Open,Ma,Rsi,CCI,adx,Macd,atr,Chaiken,HighLow,Aligator,AC,AD,Close,Date,Dt,Mom-BollObv,Adx-Boll
7027,7068,6986,0.89992,0.8989,50.80587,60.16775,24.63678,-0.00042,0.00145,1640251,-3154.60911,0.8989,0.0013,-1964452.445,0.89997,2019.01.02 09:00:00,1,1,1
7002,7131,6873,0.9006,0.89905,52.61501,88.21727,24.06187,-0.00024,0.00154,1647059,-2483.41257,0.89905,0.00102,-1961444.259,0.90059,2019.01.02 10:00:00,1,1,1
7026,7110,6942,0.90107,0.89923,53.99046,109.21419,23.53922,-6.00E-05,0.00161,1652686,-1106.10441,0.89923,0.00083,-1956018.223,0.90107,2019.01.02 11:00:00,1,1,1
7142.5,7278,7007,0.90242,0.89952,57.62306,150.81152,24.0881,0.00019,0.00169,1657036,366.28905,0.89952,0.00084,-1952823.943,0.90242,2019.01.02 12:00:00,1,1,1
7256.5,7313,7200,0.90282,0.89982,58.63902,152.54091,25.03808,0.00042,0.00172,1661586,1688.56844,0.89982,0.00088,-1950770.403,0.90282,2019.01.02 13:00:00,1,1,1
7210,7288,7132,0.90146,0.89997,54.01589,101.26813,24.69904,0.00049,0.00177,1656816,1929.08868,0.89997,0.00081,-1954684.249,0.90146,2019.01.02 14:00:00,1,1,1
7171.5,7236,7107,0.90182,0.90014,55.00193,100.42275,23.88481,0.00056,0.00167,1663161,2213.56294,0.90014,0.00074,-1953651.342,0.90182,2019.01.02 15:00:00,1,1,1
7173,7233,7113,0.90115,0.90023,52.82157,70.51722,23.1446,0.00056,0.00166,1656874,1407.02009,0.90023,0.00064,-1959623.992,0.90116,2019.01.02 16:00:00,1,1,1
7052,7129,6975,0.90107,0.90031,52.52344,61.49601,21.75878,0.00054,0.00167,1649997,1606.60405,0.90031,0.00024,-1954711.849,0.90107,2019.01.02 17:00:00,1,1,1
7126,7237,7015,0.90142,0.90041,53.53313,65.77725,20.12898,0.00055,0.00171,1655690,1820.40331,0.90041,-0.00013,-1953993.813,0.9014,2019.01.02 18:00:00,1,1,1
7082.5,7169,6996,0.90054,0.90042,50.6215,35.67849,18.39918,0.00049,0.0017,1650201,1647.17989,0.90042,-0.00038,-1955738.871,0.90055,2019.01.02 19:00:00,1,1,1
6994.5,7057,6932,0.89955,0.90034,47.43453,-4.57644,17.71831,0.00035,0.00164,1646596,1129.17075,0.90034,-0.00056,-1958017.231,0.89955,2019.01.02 20:00:00,1,1,1
6990.5,7041,6940,0.8994,0.90026,47.03037,-19.89808,17.09934,0.00023,0.00164,1643008,202.1082,0.90026,-0.0006,-1961463.132,0.89942,2019.01.02 21:00:00,1,1,1
6949.5,6978,6921,0.89958,0.9002,47.60726,-32.81046,17.22975,0.00014,0.00157,1646519,-267.98276,0.9002,-0.00048,-1960415.992,0.89958,2019.01.02 22:00:00,1,1,1
6977.5,7028,6927,0.89959,0.90015,47.90513,-37.00868,16.02657,8.00E-05,0.00138,1649023,-673.12527,0.90015,-0.00047,-1960986.21,0.89966,2019.01.02 23:00:00,1,1,1
7504.5,8106,6903,0.90754,0.90079,66.66208,326.46494,16.06215,0.00063,0.0019,1654967,-595.26643,0.90079,0.00032,-1958856.647,0.9072,2019.01.03 00:00:00,1,1,1
7622,7889,7355,0.90378,0.90106,56.9042,136.33046,16.09449,0.00078,0.00207,1650383,-1195.10355,0.90106,0.00119,-1963045.771,0.90378,2019.01.03 01:00:00,1,1,1
7378.5,7436,7321,0.90365,0.9013,56.57368,115.3255,15.35482,0.00088,0.00207,1646975,-1704.21683,0.9013,0.00145,-1963845.91,0.90365,2019.01.03 02:00:00,1,1,1
7431.5,7506,7357,0.90439,0.90158,58.03069,129.96778,15.62542,0.00101,0.0021,1650470,-1956.63187,0.90158,0.00168,-1963494.064,0.90439,2019.01.03 03:00:00,1,1,1
7489,7552,7426,0.90526,0.90191,59.6814,141.91158,16.52383,0.00117,0.00211,1653094,-1845.71868,0.90191,0.0017,-1961994.635,0.90525,2019.01.03 04:00:00,1,1,1
7555.5,7587,7524,0.90555,0.90224,60.2728,130.99796,18.20894,0.0013,0.0021,1655099,-1723.08476,0.90224,0.00091,-1961962.81,0.90556,2019.01.03 05:00:00,1,1,1
7563.5,7592,7535,0.90582,0.90257,60.77943,121.96558,19.86947,0.00141,0.00209,1656385,-1467.50509,0.90257,0.00018,-1961128.038,0.90582,2019.01.03 06:00:00,1,1,1
7551,7600,7502,0.90549,0.90283,59.76372,97.77793,20.33383,0.00146,0.00202,1653934,-1275.80941,0.90283,2.00E-05,-1961228.079,0.90549,2019.01.03 07:00:00,1,1,1
7555,7592,7518,0.90583,0.90311,60.51946,97.35338,20.75597,0.0015,0.00197,1656188,-825.36276,0.90311,-7.00E-05,-1959400.511,0.90585,2019.01.03 08:00:00,1,1,1
7555.5,7638,7473,0.90573,0.90335,60.12421,83.60066,21.67054,0.00151,0.00192,1651473,-340.36679,0.90335,-0.00013,-1958400.36,0.90573,2019.01.03 09:00:00,1,1,1
7539.5,7638,7441,0.90548,0.90354,59.27734,68.98562,21.93694,0.00148,0.00196,1645546,79.41764,0.90354,-0.00034,-1957888.893,0.90548,2019.01.03 10:00:00,1,1,1
7494.5,7583,7406,0.90417,0.9036,55.04414,29.03308,21.50158,0.00134,0.00197,1640635,-311.52773,0.9036,-0.00063,-1962133.995,0.90418,2019.01.03 11:00:00,1,1,1
7417.5,7457,7378,0.9044,0.90367,55.60747,32.31711,19.98231,0.00123,0.00195,1645548,-125.77826,0.90367,-0.00087,-1959335.45,0.9044,2019.01.03 12:00:00,1,1,1
7387.5,7477,7298,0.90308,0.90362,51.53884,-9.38291,18.94633,0.00103,0.00198,1640744,-675.15143,0.90362,-0.00098,-1963602.69,0.90308,2019.01.03 13:00:00,1,1,1
7339,7385,7293,0.9031,0.90357,51.59518,-12.4253,18.14405,0.00085,0.00195,1645718,-1533.2542,0.90357,-0.00107,-1966738.473,0.9031,2019.01.03 14:00:00,1,1,1
7261,7359,7163,0.9027,0.90349,50.36546,-28.52019,18.91747,0.00068,0.00193,1639483,-1992.3818,0.90349,-0.0012,-1966165.871,0.9027,2019.01.03 15:00:00,1,1,1
7295,7356,7234,0.90333,0.90348,52.24765,-12.74385,19.62059,0.00058,0.00191,1645097,-1703.76191,0.90348,-0.00116,-1962668.625,0.90333,2019.01.03 16:00:00,1,1,1
7463,7596,7330,0.90411,0.90353,54.49111,9.06014,18.08961,0.00056,0.00198,1657057,-2212.17721,0.90353,-0.00075,-1967344.715,0.90411,2019.01.03 17:00:00,1,1,1
7323.5,7451,7196,0.90234,0.90343,49.00537,-78.60348,17.40318,0.0004,0.00205,1648305,-3485.93192,0.90343,-0.00056,-1973488.276,0.90234,2019.01.03 18:00:00,1,1,1
7199.5,7283,7116,0.9016,0.90326,46.93132,-127.01179,17.71444,0.00021,0.0021,1643138,-4664.03636,0.90326,-0.00053,-1975932.546,0.9016,2019.01.03 19:00:00,1,1,1
7201,7259,7143,0.90247,0.90319,49.56628,-100.0038,17.9974,0.00013,0.00211,1646609,-4923.33324,0.90319,-0.00044,-1973179.684,0.90247,2019.01.03 20:00:00,1,1,1
7221.5,7279,7164,0.90174,0.90306,47.51616,-128.96028,17.72642,0,0.00159,1640224,-5809.70199,0.90306,-0.00045,-1978343.205,0.90175,2019.01.03 21:00:00,1,1,1
7205.5,7237,7174,0.90206,0.90297,48.47952,-99.2166,17.48008,-7.00E-05,0.00137,1646017,-6267.37686,0.90297,-0.00069,-1978251.253,0.90206,2019.01.03 22:00:00,1,1,1
7180.5,7221,7140,0.90142,0.90283,46.59648,-117.6688,18.20751,-0.00018,0.00135,1643512,-6825.67018,0.90283,-0.00065,-1980694.401,0.90141,2019.01.03 23:00:00,1,1,1
7149.5,7249,7050,0.90153,0.90271,46.99557,-99.65285,19.73162,-0.00025,0.00137,1645707,-7038.91227,0.90271,-0.00048,-1980617.19,0.90153,2019.01.04 00:00:00,1,1,1
7189.5,7231,7148,0.90192,0.90263,48.2807,-75.34722,21.11716,-0.00027,0.00135,1648268,-7009.60287,0.90263,-0.00028,-1980524.624,0.90191,2019.01.04 01:00:00,1,1,1
7241,7292,7190,0.90235,0.90261,49.7616,-50.34037,20.29959,-0.00025,0.00137,1652545,-6910.36084,0.90261,-9.00E-05,-1981027.8,0.90235,2019.01.04 02:00:00,1,1,1
7231.5,7268,7195,0.9021,0.90256,48.92583,-58.38226,19.55635,-0.00025,0.00138,1650052,-6919.26389,0.90256,-2.00E-05,-1982496.28,0.9021,2019.01.04 03:00:00,1,1,1
7212,7254,7170,0.90184,0.9025,48.04465,-67.86079,19.61969,-0.00027,0.00137,1648312,-6952.62361,0.9025,3.00E-05,-1983656.28,0.90184,2019.01.04 04:00:00,1,1,1
7168.5,7200,7137,0.90158,0.90241,47.15294,-79.00615,20.77844,-0.00031,0.00137,1646195,-6929.61986,0.90241,4.00E-05,-1984361.946,0.90158,2019.01.04 05:00:00,1,1,1
7158.5,7169,7148,0.90158,0.90234,47.15294,-76.48657,21.83185,-0.00033,0.0013,1646195,-6766.41381,0.90234,-7.00E-05,-1984424.613,0.90158,2019.01.04 06:00:00,1,1,1
7165.5,7184,7147,0.90147,0.90226,46.74823,-83.59081,21.29098,-0.00035,0.00122,1644768,-6728.37756,0.90226,-0.00022,-1985851.613,0.90147,2019.01.04 07:00:00,1,1,1
7127,7171,7083,0.90156,0.9022,47.13801,-71.87686,22.30778,-0.00036,0.00118,1646394,-6379.03125,0.9022,-0.00037,-1984779.931,0.90156,2019.01.04 08:00:00,1,1,1
7169.5,7248,7091,0.90174,0.90215,47.93825,-49.52418,21.69481,-0.00034,0.00122,1650147,-5961.63575,0.90215,-0.00037,-1984564.791,0.90174,2019.01.04 09:00:00,1,1,1
7111.5,7178,7045,0.90048,0.902,43.13841,-179.14821,21.82916,-0.00043,0.0012,1645974,-6175.4928,0.902,-0.00023,-1988549.535,0.90048,2019.01.04 10:00:00,1,1,1
7043,7108,6978,0.89979,0.9018,40.79004,-231.34038,22.85006,-0.00055,0.00121,1642060,-6794.05441,0.9018,-0.00016,-1992403.32,0.89979,2019.01.04 11:00:00,1,1,1
6896.5,6987,6806,0.89956,0.9016,40.02738,-222.85555,25.0377,-0.00065,0.00121,1637674,-6602.63398,0.9016,-0.00038,-1989519.707,0.89956,2019.01.04 12:00:00,1,1,1
7020,7094,6946,0.90082,0.90153,45.89274,-85.93046,25.05461,-0.00062,0.00122,1640819,-5896.09428,0.90153,-0.00034,-1986842.207,0.90083,2019.01.04 13:00:00,1,1,1
7053.5,7090,7017,0.90024,0.90141,43.76926,-133.64211,25.06998,-0.00064,0.00113,1638565,-5580.00498,0.90141,-0.00031,-1988725.686,0.90023,2019.01.04 14:00:00,1,1,1
6985,7056,6914,0.89936,0.90122,40.88878,-180.10763,26.11716,-0.00072,0.00107,1632701,-5881.50992,0.90122,-0.00025,-1992772.672,0.89936,2019.01.04 15:00:00,1,1,1
6930.5,6982,6879,0.89897,0.90102,39.66025,-171.68339,27.48786,-0.0008,0.00104,1625722,-6675.64182,0.90102,-0.00014,-1997312.41,0.89897,2019.01.04 16:00:00,1,1,1
6823,6964,6682,0.89681,0.90064,33.78451,-255.79908,29.48817,-0.00103,0.00112,1615446,-8700.19443,0.90064,-2.00E-05,-2007588.41,0.89682,2019.01.04 17:00:00,1,1,1
6657.5,6745,6570,0.89571,0.90019,31.27292,-245.40038,31.8782,-0.00129,0.00115,1608075,-11042.0968,0.90019,-0.00036,-2014875.17,0.89571,2019.01.04 18:00:00,1,1,1
6559,6632,6486,0.89621,0.89983,33.60739,-180.14201,34.49157,-0.00143,0.00119,1613484,-11657.03675,0.89983,-0.00081,-2010281.225,0.89621,2019.01.04 19:00:00,1,1,1
6586,6650,6522,0.89552,0.89944,32.03088,-171.62058,36.44939,-0.00159,0.00121,1609584,-12140.99781,0.89944,-0.001,-2012353.1,0.89552,2019.01.04 20:00:00,1,1,1
6500,6561,6439,0.89464,0.899,30.13768,-169.38221,38.75765,-0.00176,0.00118,1605287,-12598.4836,0.899,-0.00114,-2014889.034,0.89464,2019.01.04 21:00:00,1,1,1
6490.5,6520,6461,0.89516,0.89865,32.56318,-130.30379,40.85608,-0.00183,0.00117,1608497,-12199.95098,0.89865,-0.001,-2012223.102,0.89515,2019.01.04 22:00:00,1,1,1
6498,6561,6435,0.89517,0.89826,30.80184,-131.82001,41.71814,-0.00193,0.00118,1606568,-11957.83895,0.89826,-0.00061,-2014152.102,0.89435,2019.01.04 23:00:00,1,1,1
6536,6620,6452,0.89571,0.89803,36.81287,-82.62274,41.5292,-0.00188,0.00123,1607271,-11477.056,0.89803,-0.00015,-2013875.923,0.89569,2019.01.07 00:00:00,1,1,1
6568.5,6641,6496,0.89609,0.89785,38.52839,-63.58588,40.92165,-0.00179,0.00126,1610777,-10569.13045,0.89785,0.00015,-2011869.041,0.8961,2019.01.07 01:00:00,1,1,1
6596.5,6615,6578,0.89584,0.89767,37.84425,-63.5408,40.36932,-0.00172,0.00125,1608459,-9959.05356,0.89767,0.00048,-2013435.257,0.89584,2019.01.07 02:00:00,1,1,1
6603,6637,6569,0.89627,0.89754,39.70352,-46.52422,38.82629,-0.00161,0.00127,1610072,-9135.61088,0.89754,0.00073,-2012296.669,0.89627,2019.01.07 03:00:00,1,1,1
6614,6630,6598,0.89613,0.89741,39.30162,-45.6217,37.42353,-0.00151,0.00127,1608877,-8378.42727,0.89741,0.00083,-2012371.356,0.89613,2019.01.07 04:00:00,1,1,1
6598.5,6624,6573,0.89596,0.89728,38.80084,-46.20649,37.08637,-0.00143,0.00125,1607513,-7693.02143,0.89728,0.00078,-2012505.082,0.89596,2019.01.07 05:00:00,1,1,1
6620.5,6652,6589,0.896,0.89716,39.04072,-40.33425,35.3402,-0.00135,0.0012,1609023,-7199.56998,0.89716,0.00067,-2013439.844,0.89601,2019.01.07 06:00:00,1,1,1
6611,6634,6588,0.89599,0.89706,38.97655,-37.31944,33.80004,-0.00128,0.00116,1607924,-6790.72057,0.89706,0.00054,-2014013.235,0.89599,2019.01.07 07:00:00,1,1,1
6589,6627,6551,0.89551,0.89692,37.42648,-53.97001,33.40088,-0.00124,0.00114,1606328,-6611.53414,0.89692,0.00042,-2015609.235,0.89551,2019.01.07 08:00:00,1,1,1
6618,6716,6520,0.89702,0.89693,44.64936,21.66979,31.60739,-0.00108,0.00114,1609465,-5916.41924,0.89693,0.00037,-2012952.388,0.89701,2019.01.07 09:00:00,1,1,1
6762,6843,6681,0.89812,0.89703,49.20512,98.92382,29.42979,-0.00085,0.00115,1613756,-4886.61869,0.89703,0.00056,-2010303.622,0.89812,2019.01.07 10:00:00,1,1,1
6765,6877,6653,0.89729,0.89706,46.21838,70.45846,27.77272,-0.00073,0.00122,1609679,-4281.90539,0.89706,0.0007,-2011614.087,0.89729,2019.01.07 11:00:00,1,1,1
6795,6863,6727,0.89842,0.89718,50.51248,167.1006,26.26628,-0.00053,0.00122,1612815,-3427.45061,0.89718,0.00086,-2009446.557,0.89842,2019.01.07 12:00:00,1,1,1
6770.5,6849,6692,0.89695,0.89716,45.51485,69.72215,24.25064,-0.00049,0.00125,1609784,-3236.89028,0.89716,0.00095,-2012400.334,0.89694,2019.01.07 13:00:00,1,1,1
6728.5,6779,6678,0.89735,0.89718,47.07513,101.25995,22.0702,-0.00042,0.00116,1613431,-2947.2281,0.89718,0.00087,-2011858.701,0.89736,2019.01.07 14:00:00,1,1,1
6730,6754,6706,0.89752,0.89721,47.6745,99.76879,20.08799,-0.00035,0.0011,1617512,-2087.60287,0.89721,0.00057,-2008117.784,0.89752,2019.01.07 15:00:00,1,1,1
6766,6804,6728,0.89761,0.89724,47.9068,91.21512,20.00509,-0.00028,0.00107,1622071,-1606.74302,0.89724,0.00038,-2009077.574,0.89758,2019.01.07 16:00:00,1,1,1
6742.5,6807,6678,0.89756,0.89727,47.83248,79.69147,18.72027,-0.00023,0.00107,1616092,-1043.27782,0.89727,0.00018,-2007826.155,0.89756,2019.01.07 17:00:00,1,1,1
6829,6911,6747,0.89889,0.89742,52.93122,154.03343,18.98383,-8.00E-05,0.00109,1620710,-97.81408,0.89742,0.00024,-2004447.131,0.89889,2019.01.07 18:00:00,1,1,1
6824.5,6896,6753,0.89778,0.89745,48.75536,70.75594,19.22342,-5.00E-05,0.00113,1617245,190.53809,0.89745,0.00039,-2006700.592,0.89778,2019.01.07 19:00:00,1,1,1
6835,6904,6766,0.89864,0.89756,51.84589,123.84944,19.5707,4.00E-05,0.00113,1620423,595.30616,0.89756,0.00049,-2005364.911,0.89864,2019.01.07 20:00:00,1,1,1
6886.5,6916,6857,0.89888,0.89768,52.68209,127.71588,20.34482,0.00014,0.00107,1622919,877.94577,0.89768,0.00056,-2005237.996,0.89888,2019.01.07 21:00:00,1,1,1
6875,6904,6846,0.8987,0.89777,52.01036,105.26056,20.31525,0.00019,0.00103,1621221,1013.44109,0.89777,0.00056,-2005472.203,0.89871,2019.01.07 22:00:00,1,1,1
6816.5,6875,6758,0.89765,0.89776,48.0031,23.85647,18.99999,0.00015,0.00107,1618881,755.06424,0.89776,0.00036,-2007532.203,0.89765,2019.01.07 23:00:00,1,1,1
6745,6793,6697,0.89744,0.89773,47.24587,3.37474,19.23255,0.0001,0.00108,1617683,557.76701,0.89773,0.00013,-2007557.161,0.89744,2019.01.08 00:00:00,1,1,1
6766,6788,6744,0.89778,0.89774,48.62361,27.11885,19.44397,8.00E-05,0.00109,1618834,510.44981,0.89774,-3.00E-05,-2006929.343,0.89778,2019.01.08 01:00:00,1,1,1
6769.5,6814,6725,0.89739,0.89771,47.14081,-15.6148,18.69749,4.00E-05,0.00111,1617215,290.05146,0.89771,-0.00021,-2008038.994,0.89739,2019.01.08 02:00:00,1,1,1
6708,6744,6672,0.89678,0.89762,44.89246,-84.83934,19.55673,-4.00E-05,0.00111,1615096,-147.74025,0.89762,-0.0004,-2009804.828,0.89678,2019.01.08 03:00:00,1,1,1
6662.5,6683,6642,0.89651,0.89752,43.91895,-120.02529,21.46422,-0.00013,0.00111,1613494,-585.84915,0.89752,-0.00052,-2010703.511,0.89651,2019.01.08 04:00:00,1,1,1
6636,6659,6613,0.89653,0.89743,44.01338,-132.0386,23.95764,-0.00019,0.00109,1615282,-660.996,0.89743,-0.00054,-2009381.945,0.89653,2019.01.08 05:00:00,1,1,1
6639,6657,6621,0.89646,0.89734,43.7427,-132.09677,26.22439,-0.00025,0.00102,1613885,-610.77929,0.89734,-0.00054,-2008838.668,0.89646,2019.01.08 06:00:00,1,1,1
6647,6660,6634,0.89656,0.89727,44.25692,-110.06091,27.87668,-0.00028,0.00095,1615097,-429.16977,0.89727,-0.00055,-2007999.591,0.89656,2019.01.08 07:00:00,1,1,1
6636.5,6672,6601,0.89631,0.89718,43.26045,-122.35673,29.97481,-0.00032,0.00088,1613246,-332.91935,0.89718,-0.00048,-2008234.225,0.89632,2019.01.08 08:00:00,1,1,1
6574,6671,6477,0.89666,0.89714,45.09919,-79.44103,32.55713,-0.00032,0.00091,1617498,381.85805,0.89714,-0.00044,-2004201.4,0.89666,2019.01.08 09:00:00,1,1,1
6655.5,6740,6571,0.89592,0.89703,41.9895,-139.83549,33.52046,-0.00038,0.00091,1614213,467.79435,0.89703,-0.00025,-2006670.009,0.89592,2019.01.08 10:00:00,1,1,1
6625.5,6698,6553,0.89695,0.89702,47.25332,-38.75616,34.55721,-0.00034,0.00093,1617509,1011.18883,0.89702,-0.00015,-2003555.858,0.89694,2019.01.08 11:00:00,1,1,1
6717,6764,6670,0.89709,0.89702,47.98215,-22.72927,33.36073,-0.00029,0.00096,1621267,1256.93947,0.89702,2.00E-05,-2004195.517,0.89709,2019.01.08 12:00:00,1,1,1
